time,co2_emissions,T
2100,2.64017963,2.9332561508621318
2101,2.640029292,2.9412419093416173
2102,2.639878954,2.949733800246585
2103,2.639728615,2.957218451693885
2104,2.639578277,2.963377133675615
2105,2.639427939,2.967419891718539
2106,2.6392776,2.9698130058348986
2107,2.639127262,2.971520178258333
2108,2.638976924,2.973305796563442
2109,2.638826586,2.97603035043748
2110,2.638676247,2.980671345177786
2111,2.638525909,2.9888060850844402
2112,2.638375571,2.998501531467197
2113,2.638225232,3.0073010911327946
2114,2.638074894,3.0138938222602425
2115,2.637924556,3.018342002641458
2116,2.637774218,3.0212534305066465
2117,2.637623879,3.0228207200825117
2118,2.637473541,3.024084955266968
2119,2.637323203,3.0257297053035686
2120,2.637172864,3.029145268634634
2121,2.637022526,3.0355609623255395
2122,2.636872188,3.0449842174703434
2123,2.636721849,3.053945608247642
2124,2.636571511,3.061181047113215
2125,2.636421173,3.0665235242358753
2126,2.636270835,3.068966870270429
2127,2.636120496,3.0699779235543403
2128,2.635970158,3.0705956405440853
2129,2.63581982,3.071704698550552
2130,2.635669481,3.0748010419627203
2131,2.635519143,3.082114211827462
2132,2.635368805,3.0918984150578543
2133,2.635218466,3.101439431964329
2134,2.635068128,3.10937425670693
2135,2.63491779,3.11419758694351
2136,2.634767452,3.115874679332947
2137,2.634617113,3.1160364519455146
2138,2.634466775,3.1161232637044103
2139,2.634316437,3.116423797597017
2140,2.634166098,3.11756493832009
2141,2.63401576,3.1207232749871547
2142,2.633865422,3.1263615966969884
2143,2.633715083,3.1329066961717076
2144,2.633564745,3.139296725835062
2145,2.633414407,3.145190264205306
2146,2.633264069,3.1494294557387024
2147,2.63311373,3.1525290477592374
2148,2.632963392,3.1550053628561474
2149,2.632813054,3.1567798948879684
2150,2.632662715,3.15850197150346
2151,2.606336088,3.16056856457692
2152,2.580009461,3.164079864638662
2153,2.553682834,3.170565078584035
2154,2.527356207,3.17975164179887
2155,2.50102958,3.189037019861656
2156,2.474702952,3.196732223232922
2157,2.448376325,3.202329163168154
2158,2.422049698,3.2052752551622787
2159,2.395723071,3.206009768444987
2160,2.369396444,3.205739541683345
2161,2.343069817,3.2058062569956847
2162,2.31674319,3.2076765352477756
2163,2.290416562,3.2128249199907355
2164,2.264089935,3.221389124868449
2165,2.237763308,3.2299487106784395
2166,2.211436681,3.237028943604002
2167,2.185110054,3.2415996933786206
2168,2.158783427,3.2427301438582474
2169,2.132456799,3.2420654246767944
2170,2.106130172,3.240772118822382
2171,2.079803545,3.2397692906593676
2172,2.053476918,3.240073714917295
2173,2.027150291,3.243218056103199
2174,2.000823664,3.248911107941346
2175,1.974497037,3.255787212830461
2176,1.948170409,3.2625964220651174
2177,1.921843782,3.2675914929576666
2178,1.895517155,3.269892565601749
2179,1.869190528,3.2702454784592114
2180,1.842863901,3.2694696837598456
2181,1.816537274,3.2680783544794583
2182,1.790210646,3.2665818070392123
2183,1.763884019,3.2653259566794017
2184,1.737557392,3.2648955424601063
2185,1.711230765,3.2660389580835796
2186,1.684904138,3.2699906756571138
2187,1.658577511,3.2755386560112805
2188,1.632250884,3.2811212683561077
2189,1.605924256,3.2867880871139166
2190,1.579597629,3.2907105625341964
2191,1.553271002,3.291897074891766
2192,1.526944375,3.291482856604539
2193,1.500617748,3.290652652144154
2194,1.474291121,3.2900707115034598
2195,1.447964493,3.2903804348495127
2196,1.421637866,3.293102658088817
2197,1.395311239,3.2988684769784835
2198,1.368984612,3.306304891669467
2199,1.342657985,3.312919342676692
2200,1.316331358,3.317187184479268
2201,1.290004731,3.3186458684497424
2202,1.263678103,3.3181974965643413
2203,1.237351476,3.3171537093828
2204,1.211024849,3.3154356352456045
2205,1.184698222,3.313390277311872
2206,1.158371595,3.311475904250415
2207,1.132044968,3.3102826432357206
2208,1.10571834,3.3109545248703345
2209,1.079391713,3.313813607738366
2210,1.053065086,3.318185833955094
2211,1.026738459,3.3226060924080985
2212,1.000411832,3.326146211957871
2213,0.974085205,3.328125601502558
2214,0.947758578,3.32856913369934
2215,0.92143195,3.3273546361086
2216,0.895105323,3.324652420308715
2217,0.868778696,3.3219695316445152
2218,0.842452069,3.3201094197030945
2219,0.816125442,3.319928218355644
2220,0.789798815,3.3223902098892744
2221,0.763472187,3.327011731535863
2222,0.73714556,3.333462007249657
2223,0.710818933,3.339398525630341
2224,0.684492306,3.3421733488351593
2225,0.658165679,3.34216108108223
2226,0.631839052,3.3398926445166257
2227,0.605512425,3.3366279157717433
2228,0.579185797,3.3332800602485326
2229,0.55285917,3.33080274739296
2230,0.526532543,3.330862960624402
2231,0.500205916,3.333167622847233
2232,0.473879289,3.336054842623404
2233,0.447552662,3.3390405557681557
2234,0.421226034,3.3411720497012714
2235,0.394899407,3.3415936615651303
2236,0.36857278,3.340023506843516
2237,0.342246153,3.337022718719572
2238,0.315919526,3.333821373928603
2239,0.289592899,3.3310428190039474
2240,0.263266272,3.3295951209045658
2241,0.236939644,3.330772377922987
2242,0.210613017,3.334735188078966
2243,0.18428639,3.339341414707934
2244,0.157959763,3.3427876628664563
2245,0.131633136,3.3439976685058905
2246,0.105306509,3.3425582412307633
2247,0.078979881,3.339705548356607
2248,0.052653254,3.336081636623281
2249,0.026326627,3.331885865066708
2250,0.0,3.3276396923724407
2251,0.0,3.3237014013712534
2252,0.0,3.32084697123416
2253,0.0,3.3200363268178767
2254,0.0,3.321575695441563
2255,0.0,3.3240105183204935
2256,0.0,3.326262591454601
2257,0.0,3.327931845393925
2258,0.0,3.3280102203902207
2259,0.0,3.326550582967778
2260,0.0,3.323576190498616
2261,0.0,3.319524325281317
2262,0.0,3.31583358132181
2263,0.0,3.3131987641510405
2264,0.0,3.3125324323640926
2265,0.0,3.3147767777522468
2266,0.0,3.3193395385305626
2267,0.0,3.325266182257687
2268,0.0,3.3296960060571568
2269,0.0,3.330972858411985
2270,0.0,3.329749353693553
2271,0.0,3.32681419613819
2272,0.0,3.3230818467898846
2273,0.0,3.319524835018206
2274,0.0,3.3177260056057194
2275,0.0,3.318558377155246
2276,0.0,3.3214527625438333
2277,0.0,3.3246342258099673
2278,0.0,3.326953812642058
2279,0.0,3.3279232481009218
2280,0.0,3.326799431500231
2281,0.0,3.3241408736340206
2282,0.0,3.3212770853379094
2283,0.0,3.3187672909669494
2284,0.0,3.3174316800915227
2285,0.0,3.318674502483896
2286,0.0,3.322880882603836
2287,0.0,3.328346184216276
2288,0.0,3.333148477572002
2289,0.0,3.3350232855189175
2290,0.0,3.334379743076511
2291,0.0,3.332550961512586
2292,0.0,3.3294291524411603
2293,0.0,3.325827188170315
2294,0.0,3.3230580468621858
2295,0.0,3.3228237668845795
2296,0.0,3.325409717982214
2297,0.0,3.3301351582976544
2298,0.0,3.3352410153396637
2299,0.0,3.3382704715446048
2300,0.0,3.338664808154263
