time,co2_emissions,T
2101,34.21017002,5.125471312035473
2102,33.98617243,5.170611959261088
2103,33.76217484,5.214411966863385
2104,33.53817725,5.25652545936028
2105,33.31417965,5.296142381389217
2106,33.09018206,5.33371427088522
2107,32.86618447,5.370194154867159
2108,32.64218688,5.406338981714628
2109,32.41818929,5.44300451283215
2110,32.1941917,5.481165820447596
2111,31.9701941,5.522399733054529
2112,31.74619651,5.564774459415643
2113,31.52219892,5.605836036168311
2114,31.29820133,5.64427688446351
2115,31.07420374,5.68016274965189
2116,30.85020615,5.71410474300735
2117,30.62620855,5.746298688363666
2118,30.40221096,5.777788909963455
2119,30.17821337,5.809262362793714
2120,29.95421578,5.8421129869315855
2121,29.73021819,5.877574093675973
2122,29.5062206,5.915657543392423
2123,29.282223,5.952898772223476
2124,29.05822541,5.9880387369745955
2125,28.83422782,6.020915272366654
2126,28.61023023,6.05052668399814
2127,28.38623264,6.078343935595547
2128,28.16223505,6.105409846255688
2129,27.93823745,6.132612867163918
2130,27.71423986,6.161452781982996
2131,27.49024227,6.194163126442914
2132,27.26624468,6.229002347643293
2133,27.04224709,6.2632607052408025
2134,26.8182495,6.29557970833816
2135,26.5942519,6.324458376597692
2136,26.37025431,6.3498659930055155
2137,26.14625672,6.373437204968447
2138,25.92225913,6.396615895028501
2139,25.69826154,6.419694203598616
2140,25.47426395,6.44330249594249
2141,25.25026635,6.468621713002979
2142,25.02626876,6.496139212368612
2143,24.80227117,6.524287707609282
2144,24.57827358,6.551983025047734
2145,24.35427599,6.578878658649796
2146,24.1302784,6.603822629603465
2147,23.9062808,6.62733493880494
2148,23.68228321,6.649936639490075
2149,23.45828562,6.671553551735798
2150,23.23428803,6.6928390203974395
2151,23.00194515,6.71419273773162
2152,22.76960227,6.7367194290519095
2153,22.53725939,6.761957670175792
2154,22.30491651,6.789645140075764
2155,22.07257363,6.8171876315357975
2156,21.84023075,6.842902999552694
2157,21.60788787,6.866288870238793
2158,21.37554499,6.886797523401137
2159,21.14320211,6.904872455322212
2160,20.91085923,6.921724253619738
2161,20.67851635,6.938697980981613
2162,20.44617347,6.957263338649906
2163,20.21383059,6.97889769127244
2164,19.9814877,7.003741337856903
2165,19.74914482,7.028376210863062
2166,19.51680194,7.051329794718531
2167,19.28445906,7.07157411852957
2168,19.05211618,7.08818053430811
2169,18.8197733,7.102796379730341
2170,18.58743042,7.116590481461742
2171,18.35508754,7.13048419002112
2172,18.12274466,7.14549810183937
2173,17.89040178,7.163170339416904
2174,17.6580589,7.183214807886314
2175,17.42571602,7.20426997059638
2176,17.19337314,7.225089241320962
2177,16.96103026,7.2439282004644365
2178,16.72868738,7.259909451115513
2179,16.4963445,7.273781068318906
2180,16.26400162,7.286364581648979
2181,16.03165874,7.2981750871845215
2182,15.79931586,7.309724660777432
2183,15.56697298,7.32136081515626
2184,15.3346301,7.333669733779608
2185,15.10228722,7.34740111115231
2186,14.86994434,7.363790579871703
2187,14.63760146,7.381627113223421
2188,14.40525858,7.3993499582617845
2189,14.1729157,7.417009500023168
2190,13.94057282,7.432777996551127
2191,13.70822994,7.44566466694807
2192,13.47588706,7.456805651626682
2193,13.24354418,7.467386672966455
2194,13.0112013,7.47807296775118
2195,12.77885842,7.489508869462363
2196,12.54651554,7.503216062533197
2197,12.31417266,7.519826381645853
2198,12.08182978,7.537967431557434
2199,11.84948689,7.555147143606463
2200,11.61714401,7.569841335775308
2201,11.38480113,7.581587992518394
2202,11.15245825,7.591289861117218
2203,10.92011537,7.600259315022653
2204,10.68777249,7.608418235831754
2205,10.45542961,7.616114344572533
2206,10.22308673,7.623806575781391
2207,9.990743852,7.632085663891415
2208,9.758400972,7.642096175931531
2209,9.526058092,7.654160618448321
2210,9.293715212,7.667605278507594
2211,9.061372331,7.680965302600228
2212,8.829029451,7.693312741589134
2213,8.596686571,7.703967248230292
2214,8.36434369,7.712953993211571
2215,8.13200081,7.720151158083426
2216,7.89965793,7.725729447843925
2217,7.66731505,7.73119632049751
2218,7.434972169,7.737355624143293
2219,7.202629289,7.745063831600832
2220,6.970286409,7.7552854751924505
2221,6.737943528,7.767537040090401
2222,6.505600648,7.7814878017615765
2223,6.273257768,7.7947952355548775
2224,6.040914888,7.804811378161442
2225,5.808572007,7.811910869307848
2226,5.576229127,7.816624769296696
2227,5.343886247,7.820213167362332
2228,5.111543366,7.823589458967085
2229,4.879200486,7.8277073725554995
2230,4.646857606,7.834233262628013
2231,4.414514726,7.8428725570774205
2232,4.182171845,7.851961550665882
2233,3.949828965,7.861014498597131
2234,3.717486085,7.86907728624352
2235,3.485143204,7.875293206493836
2236,3.252800324,7.879379728213387
2237,3.020457444,7.881897745620732
2238,2.788114563,7.884077424901682
2239,2.555771683,7.886542357310045
2240,2.323428803,7.8902008240134265
2241,2.091085923,7.896346981694517
2242,1.858743042,7.905141227816728
2243,1.626400162,7.914440899245005
2244,1.394057282,7.922441856877999
2245,1.161714401,7.92806714496017
2246,0.929371521,7.930903156171249
2247,0.697028641,7.932185987180825
2248,0.464685761,7.932557880595462
2249,0.23234288,7.932218484701831
2250,0.0,7.931689514669214
2251,0.0,7.931356224076896
2252,0.0,7.93203747635388
2253,0.0,7.934727725858844
2254,0.0,7.939762070020199
2255,0.0,7.945705834706359
2256,0.0,7.95149396371327
2257,0.0,7.956734635493434
2258,0.0,7.960424540197831
2259,0.0,7.9626188250978025
2260,0.0,7.963341320821342
2261,0.0,7.96302870579888
2262,0.0,7.963118151655932
2263,0.0,7.964302439797903
2264,0.0,7.9674916187643925
2265,0.0,7.973624978275778
2266,0.0,7.982107038528375
2267,0.0,7.991979824416923
2268,0.0,8.000379123956797
2269,0.0,8.005645435366839
2270,0.0,8.008428419909748
2271,0.0,8.009514318723639
2272,0.0,8.009815528909854
2273,0.0,8.010302774626895
2274,0.0,8.012557234265003
2275,0.0,8.017450284345097
2276,0.0,8.024411018644587
2277,0.0,8.031662686003425
2278,0.0,8.03805452482204
2279,0.0,8.043096614366451
2280,0.0,8.046044462907608
2281,0.0,8.047455471180843
2282,0.0,8.048658302213868
2283,0.0,8.050211503305299
2284,0.0,8.052934639889104
2285,0.0,8.058231313170134
2286,0.0,8.066485907054721
2287,0.0,8.075992893694906
2288,0.0,8.084829340608506
2289,0.0,8.090729810066122
2290,0.0,8.09410269600039
2291,0.0,8.096280676738557
2292,0.0,8.097155770093249
2293,0.0,8.097540775056123
2294,0.0,8.09874864961751
2295,0.0,8.102481392677937
2296,0.0,8.109024210419733
2297,0.0,8.117695999153684
2298,0.0,8.126737146140803
2299,0.0,8.133690225932565
2300,0.0,8.137996008837282
