time,co2_emissions,T
2101,22.39643153,4.444170478428355
2102,22.23639867,4.486666034736016
2103,22.07636581,4.528033717841643
2104,21.91633296,4.567770770241918
2105,21.7563001,4.604960319424216
2106,21.59626724,4.639984101105018
2107,21.43623438,4.673752446803509
2108,21.27620153,4.706999265222081
2109,21.11616867,4.7405713554904505
2110,20.95613581,4.775444739516638
2111,20.79610296,4.813204014158255
2112,20.6360701,4.851929703199463
2113,20.47603724,4.889183014863224
2114,20.31600439,4.923673084761954
2115,20.15597153,4.955482920386228
2116,19.99593867,4.985240766349764
2117,19.83590582,5.013159036463896
2118,19.67587296,5.040297855099276
2119,19.5158401,5.067359048510512
2120,19.35580725,5.095750444963522
2121,19.19577439,5.126718267773056
2122,19.03574153,5.160286365715855
2123,18.87570868,5.193001292948429
2124,18.71567582,5.223614209926188
2125,18.55564296,5.251972122379682
2126,18.39561011,5.277081439444164
2127,18.23557725,5.300420211414595
2128,18.07554439,5.323037416796802
2129,17.91551154,5.345826892284455
2130,17.75547868,5.370293190176007
2131,17.59544582,5.398674129562206
2132,17.43541297,5.429232104589792
2133,17.27538011,5.459261066666157
2134,17.11534725,5.4874058620955415
2135,16.9553144,5.512168334797226
2136,16.79528154,5.533519998507936
2137,16.63524868,5.553097135819165
2138,16.47521583,5.572344768559619
2139,16.31518297,5.591555858074448
2140,16.15515011,5.611361412619181
2141,15.99511726,5.6329429033805845
2142,15.8350844,5.656788161787441
2143,15.67505154,5.681327631609543
2144,15.51501868,5.705478457665711
2145,15.35498583,5.728897458782237
2146,15.19495297,5.750432565485847
2147,15.03492011,5.770603501431051
2148,14.87488726,5.789930846110325
2149,14.7148544,5.808339794593851
2150,14.55482154,5.826482973452151
2151,14.40927333,5.844757947459932
2152,14.26372511,5.86426772590853
2153,14.1181769,5.886552014402033
2154,13.97262868,5.911350499874717
2155,13.82708047,5.936070461057424
2156,13.68153225,5.959030786732992
2157,13.53598404,5.9797296221253475
2158,13.39043582,5.9976192264428665
2159,13.24488761,6.013142591765622
2160,13.09933939,6.027509409126894
2161,12.95379117,6.042063583584573
2162,12.80824296,6.058273556241148
2163,12.66269474,6.077615474517144
2164,12.51714653,6.100228581187684
2165,12.37159831,6.122693973680815
2166,12.2260501,6.143538426314448
2167,12.08050188,6.161733169880083
2168,11.93495367,6.176348531629481
2169,11.78940545,6.189030559230587
2170,11.64385724,6.200946568405852
2171,11.49830902,6.21301626188763
2172,11.3527608,6.226257041460314
2173,11.20721259,6.2422022376359285
2174,11.06166437,6.260561390388047
2175,10.91611616,6.2799696894321935
2176,10.77056794,6.299178102882659
2177,10.62501973,6.31644031034745
2178,10.47947151,6.330877318830435
2179,10.3339233,6.34323573392106
2180,10.18837508,6.3543356702850575
2181,10.04282687,6.3646908935847994
2182,9.89727865,6.3748122824322575
2183,9.751730435,6.3850463089118294
2184,9.606182219,6.395978278680696
2185,9.460634004,6.408357172456051
2186,9.315085788,6.423418081439259
2187,9.169537573,6.439949634201403
2188,9.023989358,6.456390918703907
2189,8.878441142,6.472792246606209
2190,8.732892927,6.487325788286641
2191,8.587344711,6.499000605765944
2192,8.441796496,6.508952549906109
2193,8.29624828,6.518366913691085
2194,8.150700065,6.527908452034963
2195,8.005151849,6.538221057362542
2196,7.859603634,6.550826064152911
2197,7.714055419,6.566355090334724
2198,7.568507203,6.5834357002909
2199,7.422958988,6.599575939590091
2200,7.277410772,6.613251775730113
2201,7.131862557,6.6240012377643
2202,6.986314341,6.63272694425013
2203,6.840766126,6.6407409919965525
2204,6.69521791,6.647964926046258
2205,6.549669695,6.654746147558983
2206,6.40412148,6.661543313192489
2207,6.258573264,6.668946933783184
2208,6.113025049,6.6781014276865704
2209,5.967476833,6.689329256858522
2210,5.821928618,6.701956794151967
2211,5.676380402,6.714519387645124
2212,5.530832187,6.7260893395203
2213,5.385283971,6.735986525347611
2214,5.239735756,6.7442362620232075
2215,5.094187541,6.750716792363645
2216,4.948639325,6.755598814697808
2217,4.80309111,6.760389735952376
2218,4.657542894,6.76589335264982
2219,4.511994679,6.77296614948367
2220,4.366446463,6.7825727801124645
2221,4.220898248,6.794229987137311
2222,4.075350032,6.807607441217325
2223,3.929801817,6.820363115195878
2224,3.784253602,6.82984957689035
2225,3.638705386,6.836441926382156
2226,3.493157171,6.840671546622573
2227,3.347608955,6.8437987415127255
2228,3.20206074,6.846737088012632
2229,3.056512524,6.850440673103977
2230,2.910964309,6.856576924168345
2231,2.765416093,6.8648532559007585
2232,2.619867878,6.873608334184424
2233,2.474319663,6.882358714456297
2234,2.328771447,6.890152349443996
2235,2.183223232,6.896134275655758
2236,2.037675016,6.900023333781894
2237,1.892126801,6.902381403428265
2238,1.746578585,6.904439335795296
2239,1.60103037,6.906821301161389
2240,1.455482154,6.910436267501578
2241,1.309933939,6.9165793375444675
2242,1.164385724,6.925412245409227
2243,1.018837508,6.934794149970171
2244,0.873289293,6.942923118082276
2245,0.727741077,6.948724497295991
2246,0.582192862,6.9517868456689635
2247,0.436644646,6.953348223653739
2248,0.291096431,6.95405275015336
2249,0.145548215,6.954102092449636
2250,0.0,6.95402031420979
2251,0.0,6.9540890802796405
2252,0.0,6.955044187438154
2253,0.0,6.957903308735249
2254,0.0,6.963020278882717
2255,0.0,6.968975561834191
2256,0.0,6.9747164338172585
2257,0.0,6.979861075980543
2258,0.0,6.983414214863334
2259,0.0,6.985437393388211
2260,0.0,6.985959471888287
2261,0.0,6.985421060778722
2262,0.0,6.985262422905846
2263,0.0,6.986178851508995
2264,0.0,6.989082583274717
2265,0.0,6.994914956232693
2266,0.0,7.003082528955134
2267,0.0,7.012629407640872
2268,0.0,7.020693430375308
2269,0.0,7.025616922904371
2270,0.0,7.02805091760916
2271,0.0,7.028782495740424
2272,0.0,7.028724501081891
2273,0.0,7.028847899998482
2274,0.0,7.030734065327507
2275,0.0,7.035254665121476
2276,0.0,7.041839306512602
2277,0.0,7.04871199411828
2278,0.0,7.054722831530685
2279,0.0,7.059382677271831
2280,0.0,7.061947611183088
2281,0.0,7.062975358473775
2282,0.0,7.063794675543344
2283,0.0,7.064964077521799
2284,0.0,7.067303110180957
2285,0.0,7.072215456021971
2286,0.0,7.080085757700877
2287,0.0,7.089208989784238
2288,0.0,7.097662911192125
2289,0.0,7.103182771963638
2290,0.0,7.106177429208394
2291,0.0,7.107979688154857
2292,0.0,7.108481438389801
2293,0.0,7.108495237343554
2294,0.0,7.109333767345
2295,0.0,7.112698802825324
2296,0.0,7.118875501050457
2297,0.0,7.1271829719195985
2298,0.0,7.135862051831991
2299,0.0,7.142455863519983
2300,0.0,7.146405623925002
